Station ID,Station Name,Station Latitude,Station Longitude,end station id
3069,Lorimer St & Broadway,40.70411791,-73.94818595,3069
3342,Pioneer St & Richards St,40.6777748,-74.0094613,3342
3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,3249
72,W 52 St & 11 Ave,40.76727216,-73.99392888,72
3404,7 St & 5 Ave,40.6704922,-73.98541675,3404
408,Market St & Cherry St,40.71076228,-73.99400398,408
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3110
3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3286
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3041
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3165
3081,Graham Ave & Grand St,40.711863,-73.944024,3081
3619,Newtown Ave & 23 St,40.7713615,-73.9246145,3619
3592,Crescent St & Broadway,40.7633589,-73.9286471,3592
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,522
3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3379
3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,3775
3505,Lexington Ave & E 127 St,40.805726,-73.936322,3505
3726,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,3726
3327,3 Ave & E 100 St,40.7877214,-73.94728331,3327
3417,Baltic St & 5 Ave,40.6795766,-73.97854971,3417
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,344
360,William St & Pine St,40.70717936,-74.00887308,360
3299,E 98 St & Park Ave,40.78813,-73.95206,3299
390,Duffield St & Willoughby St,40.69221589,-73.9842844,390
411,E 6 St & Avenue D,40.72228087,-73.97668709,411
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,3233
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3164
3526,31 St & 23 Ave,40.7747878,-73.9125551,3526
3307,West End Ave & W 94 St,40.7941654,-73.974124,3307
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,396
3770,Central Ave & Flushing Ave,40.702831,-73.9333,3770
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3374
265,Stanton St & Chrystie St,40.72229346,-73.99147535,265
3313,6 Ave & 12 St,40.6663181,-73.9854617,3313
330,Reade St & Broadway,40.71450451,-74.00562789,330
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,327
3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,3630
3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,3562
3723,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,3723
3552,W 113 St & Broadway,40.805973,-73.964928,3552
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,2017
508,W 46 St & 11 Ave,40.76341379,-73.99667444,508
146,Hudson St & Reade St,40.71625008,-74.0091059,146
3527,5 Ave & E 126 St,40.80698,-73.941747,3527
3377,Carroll St & Bond St,40.6786115,-73.99037292,3377
3303,Butler St & Court St,40.6849894,-73.99440329,3303
3223,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,3223
3545,Broadway & W 122 St,40.8120562,-73.9612547,3545
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,157
3758,George St & Wilson Ave,40.702997,-73.92997,3758
3501,E 118 St & Madison Ave,40.8014866,-73.9442507,3501
3086,Graham Ave & Conselyea St,40.715143,-73.944507,3086
3587,Carroll St & Washington Ave,40.6686744,-73.9618148,3587
335,Washington Pl & Broadway,40.72903917,-73.99404649,335
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,216
3096,Union Ave & N 12 St,40.71924,-73.95242,3096
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,3050
377,6 Ave & Canal St,40.72243797,-74.00566443,377
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3154
3496,1 Ave & E 110 St,40.7923272,-73.9383,3496
3420,Douglass St & 3 Ave,40.6802133,-73.98432695,3420
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,3241
119,Park Ave & St Edwards St,40.69608941,-73.97803415,119
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3580
3523,24 Ave & 29 St,40.7729,-73.916142,3523
418,Front St & Gold St,40.70224,-73.982578,418
496,E 16 St & 5 Ave,40.73726186,-73.99238967,496
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,397
276,Duane St & Greenwich St,40.71748752,-74.0104554,276
3727,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,3727
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,421
3765,Bushwick Ave & Stagg St,40.709897,-73.94008,3765
337,Old Slip & Front St,40.7037992,-74.00838676,337
3293,W 92 St & Broadway,40.7921,-73.9739,3293
3375,3 Ave & E 72 St,40.7699426,-73.96060712,3375
3615,44 Dr & 21 St,40.748,-73.9460927,3615
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,3121
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,242
313,Washington Ave & Park Ave,40.69610226,-73.96751037,313
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,373
3721,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,3721
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3283
3295,Central Park W & W 96 St,40.79127,-73.964839,3295
3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,3443
3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,3459
3384,Smith St & 3 St,40.6787242,-73.99599099,3384
3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,3131
3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,3430
3308,Kane St & Clinton St,40.6861758,-73.99645295,3308
3367,5 Ave & E 103 St,40.7922553,-73.95249933,3367
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3076
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3066
3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,3497
3589,Broadway & 12 St,40.7668,-73.9347774,3589
3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3372
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,3049
3593,31 St & Broadway,40.761584,-73.925921,3593
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,3391
3759,Irving Ave & Jefferson St,40.70538,-73.92535,3759
3168,Central Park West & W 85 St,40.78472675,-73.96961715,3168
3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,3520
3328,W 100 St & Manhattan Ave,40.795,-73.9645,3328
3425,2 Ave & E 104 St,40.7892105,-73.94370784,3425
393,E 5 St & Avenue C,40.72299208,-73.97995466,393
3777,Stockholm St & Wilson Ave,40.699304,-73.923044,3777
3603,31 Ave & 30 St,40.7647,-73.9240312,3603
3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,3100
427,Bus Slip & State St,40.701907,-74.013942,427
415,Pearl St & Hanover Square,40.7047177,-74.00926027,415
3566,Crescent St & 35 Ave,40.7596276,-73.9321455,3566
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3179
247,Perry St & Bleecker St,40.73535398,-74.00483091,247
386,Centre St & Worth St,40.71494807,-74.00234482,386
3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,3357
3134,3 Ave & E 62 St,40.76312584,-73.96526895,3134
3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3343
2009,Catherine St & Monroe St,40.71117444,-73.99682619,2009
349,Rivington St & Ridge St,40.71850211,-73.98329859,349
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,420
339,Avenue D & E 12 St,40.72580614,-73.97422494,339
3525,23 Ave & 27 St,40.776165,-73.9153175,3525
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,3048
3546,Pacific St & Classon Ave,40.6791944,-73.9587903,3546
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3135
3768,Waterbury St & Stagg St,40.71019,-73.93734,3768
260,Broad St & Bridge St,40.70365182,-74.01167797,260
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,3075
3776,Central Ave & Starr Street,40.700003,-73.92834,3776
3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,3579
3757,Stagg St & Morgan Ave,40.710681,-73.93372,3757
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,3173
317,E 6 St & Avenue B,40.72453734,-73.98185424,317
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,416
3365,3 St & 7 Ave,40.6703837,-73.97839676,3365
3500,E 115 St & Madison Ave,40.7989445,-73.944846,3500
3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,3691
3449,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964,3449
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3057
3536,W 116 St & Broadway,40.8082,-73.9641,3536
417,Barclay St & Church St,40.71291224,-74.01020234,417
3382,Carroll St & Smith St,40.680611,-73.99475825,3382
3388,President St & Henry St,40.6828003,-73.99990419,3388
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,120
3605,31 Ave & Crescent St,40.7658346,-73.9265474,3605
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3359
3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3538
3551,3 Ave & E 112 St,40.795508,-73.941606,3551
3350,W 100 St & Broadway,40.7973721,-73.97041192,3350
350,Clinton St & Grand St,40.71559509,-73.9870295,350
3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,3712
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,414
3156,E 72 St & York Ave,40.76663814,-73.95348296,3156
3613,Center Blvd & 48 Ave,40.745038,-73.957539,3613
3764,Bushwick Ave & McKibbin St,40.705517,-73.93936,3764
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,324
3363,E 102 St & Park Ave,40.7904828,-73.95033068,3363
3769,White St & Johnson Ave,40.707174,-73.93581,3769
3597,43 St & Broadway,40.7577284,-73.9166368,3597
3323,W 106 St & Central Park West,40.7981856,-73.9605909006,3323
392,Jay St & Tech Pl,40.695065,-73.987167,392
310,State St & Smith St,40.68926942,-73.98912867,310
3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,3724
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,3060
3612,30 Ave & 21 St,40.7703743,-73.9286078,3612
3585,Union St & Bedford Ave,40.6691783,-73.9554162,3585
298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,298
3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,3647
3522,37 St & 24 Ave,40.7701477,-73.9120938,3522
3052,Lewis Ave & Madison St,40.686312,-73.935775,3052
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,419
3616,Steinway St & 28 Ave,40.7656251,-73.9136695,3616
3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,3531
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,3061
3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,3596
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,356
3368,5 Ave & 3 St,40.6728155,-73.98352355,3368
3540,Morningside Ave & W 123 St,40.81,-73.9551508,3540
3424,E 106 St & Lexington Ave,40.791976,-73.945993,3424
3767,Powers St & Olive St,40.71323,-73.93894,3767
3492,E 118 St & Park Ave,40.8005385,-73.9419949,3492
3499,2 Ave & E 122 St,40.8006721,-73.9349,3499
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,264
3567,11 St & 35 Ave,40.7627442,-73.9391141,3567
456,E 53 St & Madison Ave,40.7597108,-73.97402311,456
3378,E 76 St & Park Ave,40.773763,-73.96222088,3378
282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,282
3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,3143
3547,Broadway & Moylan Pl,40.8143256,-73.9590255,3547
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,343
3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,3582
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,3231
3294,E 91 St & Park Ave,40.7835016,-73.955327,3294
3332,Degraw St & Hoyt St,40.68199044270703,-73.99079024791718,3332
3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3300
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3169
3386,1 Pl & Clinton St,40.6809591,-73.99905709,3386
3315,Henry St & Degraw St,40.6847514,-73.99917254,3315
3310,14 St & 7 Ave,40.663779,-73.98396846,3310
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,258
3557,40 Ave & 9 St,40.75742,-73.945133,3557
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3170
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,3043
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,398
278,Concord St & Bridge St,40.69766564,-73.98476437,278
3361,Carroll St & 6 Ave,40.6740886,-73.9787282,3361
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,3535
3071,Boerum St & Broadway,40.70538077,-73.94976519,3071
3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,3604
3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,3498
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3161
3311,Columbia St & Kane St,40.68763155,-74.0016256,3311
3716,40 Ave & Crescent St,40.7535992020056,-73.93795609474182,3716
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3415
3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,3414
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,3166
3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,3578
376,John St & William St,40.70862144,-74.00722156,376
520,W 52 St & 5 Ave,40.75992262,-73.97648516,520
3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,3413
144,Nassau St & Navy St,40.69839895,-73.98068914,144
3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,3302
3145,E 84 St & Park Ave,40.77862688,-73.95772073,3145
3614,Crescent St & 30 Ave,40.768692,-73.9249574,3614
3621,27 Ave & 9 St,40.7739825,-73.9309134,3621
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,3235
3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,3610
3622,E 128 St & Madison Ave,40.80756,-73.939182,3622
262,Washington Park,40.6917823,-73.9737299,262
3144,E 81 St & Park Ave,40.77677702,-73.9590097,3144
3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,3599
3373,3 St & 3 Ave,40.6750705,-73.98775226,3373
533,Broadway & W 38 St,40.75299641,-73.98721619,533
3513,21 St & Hoyt Ave S,40.774645,-73.923706,3513
3595,35 St & Broadway,40.760339,-73.9222427,3595
3369,E 82 St & East End Ave,40.7724607,-73.9468208,3369
249,Harrison St & Hudson St,40.71870987,-74.0090009,249
3393,Richards St & Delavan St,40.6794327,-74.00785041,3393
3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,3543
3434,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,3434
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,3588
3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,3437
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,3390
3381,3 St & Hoyt St,40.6777287,-73.99364123,3381
3563,28 St & 36 Ave,40.757186,-73.932719,3563
3109,Banker St & Meserole Ave,40.72606,-73.95621,3109
3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,3609
3317,10 St & 5 Ave,40.6686273,-73.98700053,3317
3441,10 Hudson Yards,40.752957,-74.00264,3441
3389,Carroll St & Columbia St,40.6830456,-74.00348559,3389
82,St James Pl & Pearl St,40.71117416,-74.00016545,82
3321,Clinton St & Union St,40.6831164,-73.99785267,3321
3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,3755
3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,3289
3348,Coffey St & Conover St,40.677236,-74.015665,3348
3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,3452
3354,3 St & Prospect Park West,40.668132,-73.97363831,3354
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,3661
3324,3 Ave & 14 St,40.6685455,-73.99333264,3324
3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,3648
3720,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356,3720
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,3053
3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,3355
3116,Huron St & Franklin St,40.73266,-73.95826,3116
3577,34 Ave & 21 St,40.7628138,-73.9342862,3577
3608,5 St & 51 Ave,40.7423737,-73.9566,3608
3469,India St & West St,40.73181401720966,-73.95995020866394,3469
3067,Broadway & Whipple St,40.7016657,-73.9437303,3067
3586,34 Ave & 13 St,40.7638753,-73.9364848,3586
3410,Dean St & Hoyt St,40.6864442,-73.98759104,3410
3515,24 Ave & 26 St,40.774591,-73.918544,3515
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3074
3575,Crescent St & 34 Ave,40.76108,-73.930562,3575
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3062
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,354
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,3530
3629,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,3629
3403,4 Ave & 9 St,40.6705135,-73.98876585,3403
3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,3646
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,3063
3590,Carroll St & Franklin Ave,40.6679411,-73.9588,3590
332,Cherry St,40.71219906,-73.97948148,332
3571,Bedford Ave & Bergen St,40.676368,-73.952918,3571
3607,31 Ave & 14 St,40.7682,-73.9322662,3607
3152,3 Ave & E 71 St,40.76873687,-73.96119945,3152
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132,3477
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3539
3322,12 St & 4 Ave,40.668603,-73.9904394,3322
3320,Central Park West & W 100 St,40.79406660818552,-73.96286845207214,3320
3405,5 St & 6 Ave,40.6704836,-73.98208968,3405
437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,437
3352,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,3352
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,3654
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,3070
3326,Clinton St & Centre St,40.67434,-74.00194698,3326
3397,Court St & Nelson St,40.6763947,-73.99869893,3397
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3347
3127,9 St & 44 Rd,40.74966,-73.9521,3127
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,3542
3617,28 Ave & 35 St,40.7671,-73.9169858,3617
3766,Sharon St & Olive St,40.715353,-73.93856,3766
3122,48 Ave & 5 St,40.74436328706688,-73.9558732509613,3122
3524,19 St & 24 Ave,40.7774552,-73.9225403,3524
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,3773
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,3059
3136,5 Ave & E 63 St,40.766368,-73.971518,3136
3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,3514
3395,Henry St & W 9 St,40.6763744,-74.00324957,3395
3157,East End Ave & E 86 St,40.77518615,-73.94446054,3157
3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,3296
3516,31 St & Astoria Blvd,40.7699176,-73.9184057,3516
3620,11 St & 43 Ave,40.7519071,-73.9479119,3620
3504,E 123 St & Lexington Ave,40.8029263,-73.9379,3504
3123,31 St & Thomson Ave,40.74469738,-73.93540375,3123
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,3065
3631,Crown St & Bedford Ave,40.666563,-73.956741,3631
3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,3392
3254,Soissons Landing,40.69231660719192,-74.01486575603485,3254
3182,Yankee Ferry Terminal,40.686931,-74.016966,3182
3528,Steinway St & 23 Ave,40.7713937,-73.9077436,3528
3330,Henry St & Bay St,40.6725058,-74.00494695,3330
3221,47 Ave & 31 St,40.743,-73.93561,3221
3128,21 St & 43 Ave,40.75052534,-73.94594845,3128
3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,3478
3340,Wolcott St & Dwight St,40.6753274,-74.0100698,3340
3479,Picnic Point,40.68512559515415,-74.02535319328308,3479
3432,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453,3432
3573,35 St & 34 Ave,40.7580583,-73.9242751,3573
3564,21 St & 36 Ave,40.7601853,-73.9362726,3564
3787,Dock 72 Way & Market St,40.69985,-73.97141,3787
3512,27 Ave & 4 St,40.7747175,-73.9337894,3512
3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,3337
3774,Knickerbocker Ave & George St,40.704425,-73.92836,3774
3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,3704
3044,Albany Ave & Fulton St,40.6800105,-73.938475,3044
3559,21 St & 38 Ave,40.7576314,-73.9391224,3559
3692,5 St & Market St,40.6999974843885,-73.97440128028393,3692
3333,Columbia St & Lorraine St,40.6747055,-74.0075572,3333
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,2005
116,W 17 St & 8 Ave,40.74177603,-74.00149746,116
3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,3782
3779,Hart St & Wyckoff Ave,40.704876,-73.919911,3779
434,9 Ave & W 18 St,40.74317449,-74.00366443,434
3245,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,3245
363,West Thames St,40.70834698,-74.01713445,363
3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,3709
3783,Cliff St & Fulton St,40.70838,-74.00495,3783
435,W 21 St & 6 Ave,40.74173969,-73.99415556,435
3795,10 St & 2 Ave,40.671907,-73.993612,3795
3793,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587,3793
468,Broadway & W 56 St,40.7652654,-73.98192338,468
489,10 Ave & W 28 St,40.75066386,-74.00176802,489
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,367
3812,University Pl & E 14 St,40.734814,-73.992085,3812
3899,Manhattan Av & Leonard St,40.72084,-73.94844,3899
250,Lafayette St & Jersey St,40.72456089,-73.99565293,250
3831,Broadway & Hancock St,40.68663,-73.9168,3831
2010,Grand St & Greene St,40.72170005235607,-74.00238141417502,2010
3798,W 40 St & 5 Ave,40.752269,-73.982079,3798
3887,Flushing Ave & Woodward Ave,40.71246,-73.91873,3887
505,6 Ave & W 33 St,40.74901271,-73.98848395,505
3932,Grand Concourse & E 144 St,40.816576,-73.927987,3932
3246,Montague St & Clinton St,40.694281141397326,-73.99230033159256,3246
3898,E 63 St & 3 Ave,40.763954,-73.9646,3898
3740,W Broadway & W Houston St,40.726378,-74.000472,3740
3926,5 Ave & W 131 St,40.81014,-73.93973,3926
3799,6 Ave & W 34 St,40.74964,-73.98805,3799
3744,1 Ave & E 5 St,40.725864,-73.986389,3744
3804,Front St & Jay St,40.702461,-73.986842,3804
3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,3852
3837,Broadway & Kosciuszko St,40.69329,-73.92852,3837
3738,Delancey St & Eldridge St,40.719383,-73.991479,3738
3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,3893
3920,E 132 St & Madison Ave,40.810224,-73.937195,3920
3838,Bushwick Ave & Harman St,40.69356,-73.92524,3838
3836,Bushwick Ave & Linden St,40.69146,-73.92146,3836
4016,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,4016
3814,E 56 St & Madison Ave,40.761573,-73.972628,3814
3883,Harman St & Seneca Ave,40.70577,-73.91292,3883
3905,4 Ave & E 12 St,40.732647,-73.99011,3905
3924,Lincoln Ave & E 138 St,40.810893,-73.927311,3924
3906,West St & Liberty St,40.711444,-74.014847,3906
3736,E 12 St & Ave C,40.727243,-73.976831,3736
3993,W 59 St & West End Ave,40.771771,-73.990625,3993
3868,Knickerbocker Ave & Halsey St,40.693,-73.90824,3868
3931,Morris Ave & E 142 St,40.814469,-73.924963,3931
3875,Stephen St & Seneca Ave,40.6988,-73.9007,3875
3918,Avenue D & E 8 St,40.72387,-73.975767,3918
3874,Menahan St & Seneca Ave,40.70461,-73.91054,3874
3864,Central Ave & Covert St,40.68929,-73.90951,3864
3986,E 149 St & Morris Ave,40.81734,-73.922962,3986
3739,Perry St & Greenwich Ave,40.735918,-74.000939,3739
3325,E 95 St & 3 Ave,40.7849032,-73.950503,3325
3845,Irving Ave & Harman St,40.70108,-73.9179,3845
3832,Central Ave & Weirfield St,40.69055,-73.91181,3832
3421,Hoyt St & Warren St,40.6843549,-73.98901629,3421
3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,3816
3891,Irving Ave & Palmetto St,40.698,-73.9127,3891
3996,Lexington Ave & E 128 St,40.806414,-73.936085,3996
3961,Morris Ave & E 153 St,40.820036,-73.921411,3961
3785,W 42 St & 6 Ave,40.75492,-73.98455,3785
3850,Jefferson St & Cypress Ave,40.70907,-73.92157,3850
3863,Central Ave & Woodbine St,40.69296,-73.91605,3863
3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,3820
3910,Greene Ave & Grandview Ave,40.709697,-73.907856,3910
3844,Myrtle Ave & Linden St,40.69943,-73.91337,3844
3946,St Nicholas Ave & W 137 St,40.818477,-73.947568,3946
3998,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,3998
3919,Wall St & South St,40.70437,-74.00637,3919
3861,Menahan St & Wyckoff Ave,40.70113,-73.91422,3861
3819,Green St & McGuinness Blvd,40.73396,-73.95204,3819
3829,Central Ave & Decatur St,40.6882,-73.90798,3829
3886,Menahan St & Onderdonk Ave,40.70553,-73.9096,3886
3600,31 Ave & Steinway St,40.7611488,-73.9170071,3600
3803,Bedford Ave & Montgomery St,40.665816,-73.956934,3803
3881,12 Ave & W 125 St,40.818299,-73.960405,3881
3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,3780
4017,E 138 St & 5 Av,40.81449,-73.936153,4017
3901,Stanhope St & Fairview Ave,40.70998,-73.91116,3901
3809,W 55 St & 6 Ave,40.763189,-73.978434,3809
3995,5 Ave & E 135 St,40.812191,-73.937838,3995
3896,Madison St & Seneca Ave,40.70183,-73.90625,3896
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3147
3903,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,3903
3885,Onderdonk Ave & Gates Ave,40.70413,-73.90737,3885
3858,Kent St & McGuinness Blvd,40.73124,-73.95161,3858
3846,Central Ave & Himrod St,40.69676,-73.92302,3846
3994,2 Ave & E 125 St,40.802554,-73.933509,3994
3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,3992
3287,W 87 St & West End Ave,40.789622,-73.97757,3287
3817,Withers St & Kingsland Ave,40.71773,-73.94051,3817
509,9 Ave & W 22 St,40.7454973,-74.00197139,509
3789,Fulton St & Irving Pl,40.68186,-73.959432,3789
3958,Willis Ave & E 143 St,40.812299,-73.92037,3958
3892,38 Ave & 29 St,40.75473,-73.93367,3892
3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974,3835
3916,Pearl St & Peck Slip,40.708485,-74.002751,3916
267,Broadway & W 36 St,40.75097711,-73.98765428,267
3888,Woodward Ave & Harman St,40.70793,-73.91092,3888
3825,Broadway & Furman Ave,40.68139,-73.90756,3825
3937,E 135 St & St Ann's Ave,40.805089,-73.918889,3937
3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,3856
3821,Evergreen Ave & Noll St,40.70106,-73.93318,3821
